left,right,up,down
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,104.722,-0.1,0.0
0.591,820.0559999999999,-0.271,246.632
11.769,0.0,-0.19,2989.773
221.845,1663.882,-0.1,29.652
94.25,0.0,-0.271,5178.731000000001
0.0,0.0,-0.271,5927.839999999999
761.6980000000001,613.236,-0.469,5394.821000000001
1541.04,617.3140000000001,-0.8150000000000003,4970.907
708.0429999999999,215.299,-0.6130000000000001,3028.419
13.735,2137.967000000001,-0.19,312.508
0.0,3723.282,-0.5700000000000001,467.394
118.336,1392.2789999999998,-0.7940000000000003,4287.453000000002
961.392,138.829,-0.6520000000000001,3562.587000000001
1474.754,220.49400000000003,-0.469,0.051
79.086,38.14,-0.5700000000000001,1888.878
321.207,0.0,-0.344,1335.328
90.88,49.017,-0.19,0.0
4.412,0.021,-0.469,376.926
0.202,-0.469,-0.271,186.899
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,731.969,2.087,56.643
29.077,3213.079,57.412,0.0
176.235,5944.229000000001,153.44299999999998,500.697
0.0,699.193,0.0,7126.316999999999
219.369,0.0,530.736,7801.917999999998
1819.988,81.169,225.87,8998.38
8072.214000000001,4343.852,2053.847,2734.329
3658.0520000000006,3585.759,3207.746,7289.845999999999
6559.117,2687.706,1005.29,3739.313
3426.716,2053.691,554.617,5688.679
3798.545,1913.586,2300.133,5314.307999999998
4782.805999999999,2243.047,2410.193,1967.358
4304.1879999999965,1730.5770000000002,1435.645,534.296
3872.746,1320.646,363.002,1291.245
3482.1409999999987,1005.161,718.8420000000001,723.7090000000001
3098.328,1064.991,272.596,112.668
2625.1449999999995,778.2429999999999,1.585,61.879000000000005
2071.814,259.925,67.087,157.526
773.48,-0.7180000000000002,0.199,14.194
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,1364.722,46.32,0.0
122.825,374.691,447.789,4036.254999999999
54.315,5895.915000000001,656.493,0.0
580.398,8095.145,0.0,663.3149999999999
0.0,8999.903,1096.585,2252.517
9999.951000000035,9999.951,9999.95100000009,9999.951000000035
8999.951000000085,4729.802000000001,7041.694999999999,7251.339000000004
8099.951000000072,5626.845,6405.092000000001,6520.774
7289.951000000032,5863.860999999997,5891.522999999997,5328.204
6560.951000000008,5040.637000000001,3282.4500000000003,4398.619999999999
5904.846000000003,3090.6359999999995,4173.741000000001,3562.451
1009.694,571.9639999999999,4282.473999999997,659.753
3259.848,1179.096,1493.83,288.754
753.7650000000001,731.704,2953.960000000001,619.37
614.759,5.748,2950.7750000000005,78.937
63.868,59.249,1436.227,13.839
49.594,550.864,0.0,0.0
16.633,19.794,1322.7000000000005,27.621
214.192,-0.5700000000000001,29.357,0.211
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.41,3523.437000000001,70.775,87.77199999999999
1304.825,5805.118999999998,1119.667,124.703
3272.79,6560.310000000001,2122.515,1382.312
4222.394,7289.782000000004,4744.471,3323.193
6019.377999999999,8099.912000000001,6807.938999999999,4274.976
7205.533999999998,5467.031999999999,8999.95100000007,5389.222999999999
8099.951000000015,6129.862999999999,8050.711999999999,3415.6490000000003
6137.674,4847.941,7286.161000000002,5197.638999999999
6243.4850000000015,4924.776000000001,6560.95100000005,4643.924
5853.748999999998,4214.352,4456.599,3681.799
2744.76,882.8410000000001,5313.3200000000015,2069.5350000000003
3106.2,449.58900000000006,1928.397,505.072
0.0,392.955,1784.958,472.93
27.501,0.606,925.704,2058.479
135.963,54.138000000000005,1616.3719999999998,0.0
168.936,19.478,86.23599999999999,379.586
12.556,17.958000000000002,39.449,339.291
30.729,1.011,132.64600000000002,474.219
45.771,-0.5700000000000001,4.213,33.763000000000005
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,3.399,1314.987,55.417
86.569,3308.918,559.595,63.895
286.93,1528.849,5899.779000000003,94.304
1136.591,2610.4210000000003,6536.351000000002,976.819
1953.876,2381.22,7238.914000000003,919.68
4555.026999999999,6538.6640000000025,4181.0,1695.2300000000002
4973.211000000001,5151.325,7289.9510000000255,1790.981
6543.438999999998,5232.859,3345.685,4069.139
5623.396000000001,4684.3240000000005,5904.851000000056,3733.3
5297.094000000001,3540.548,4099.878,3095.6710000000003
2885.4190000000003,807.2669999999999,4731.029,3718.43
310.78200000000004,532.514,811.0780000000001,2991.549
476.246,490.562,36.311,2678.468999999999
579.5609999999999,404.041,622.2,2803.818000000001
2236.717,188.509,176.173,791.2230000000001
1195.358,39.198,75.496,609.903
5.878,366.496,16.72,1272.221
31.411,60.328,111.525,1471.2019999999998
453.391,-0.344,1.548,215.914
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,1711.692,1.255,64.09
131.83,4520.458999999999,956.319,332.987
417.789,1299.231,5276.097000000001,690.5129999999999
324.467,179.802,5583.552,434.434
94.326,525.681,5363.526000000001,325.752
2949.281,5395.549000000002,3037.496,3029.2339999999995
3957.815000000001,4416.395,6560.951000000028,2571.267
5902.395,4004.647,3627.573,2596.688
5273.914999999998,3401.8760000000007,5314.361000000066,3999.257
4782.920000000032,2857.0420000000004,4459.910999999998,3677.508
4304.624000000023,3177.189999999999,3892.178999999999,2501.582
3874.1480000000033,2659.8590000000004,1507.566,2353.03
3486.6930000000007,2228.512,723.579,2382.1379999999995
3137.9389999999976,1725.948,1320.8359999999998,1027.687
2823.9189999999985,1343.264,1001.755,425.15
2539.5839999999985,1178.388,311.78200000000004,91.455
2277.313000000001,792.32,372.81000000000006,213.86
2009.206,327.845,485.392,104.831
1219.747,-0.6520000000000001,43.405,40.391
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,1150.158,106.834,0.0
0.0,244.899,3537.059000000001,181.501
266.472,26.943,3836.778999999999,194.256
0.0,309.515,3752.683,27.794
1216.568,3402.257,0.0,1143.902
1793.553,5314.300000000008,2431.818,1268.6329999999998
3892.538,3475.0980000000004,5904.851000000034,2423.6180000000004
3192.349,4283.558999999999,2502.442,460.676
3034.7950000000005,3007.015,4782.920000000012,3297.563
4302.709999999999,2328.438,2540.257,1364.788
3748.281000000001,1284.6260000000002,3874.1570000000056,2950.282
3486.737000000006,1754.269,3169.949,2446.2600000000007
3138.0590000000097,1298.5209999999995,3071.9520000000007,1337.188
2177.538,1132.629,1558.248,679.02
93.763,105.778,2494.24,73.253
1101.649,242.596,232.552,69.19
108.315,11.884,1174.457,14.289
124.308,13.191,1268.5859999999998,7.805
0.0,-0.5700000000000001,492.544,19.473
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,1006.297,10.727,0.0
0.0,193.945,2060.659,91.991
98.755,169.58800000000002,1824.875,187.083
39.52,1840.55,268.345,142.731
91.039,4053.383,124.185,0.0
706.825,1881.402,4782.589000000002,1099.451
2964.197,2051.641,5314.361000000016,1470.81
3207.549,3724.926000000001,1742.275,305.128
