left,right,up,down
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.271,31.263,-0.1,0.0
0.0,206.067,-0.344,31.357
0.0,0.0,-0.271,1021.738
0.858,0.062,-0.19,1054.557
78.506,0.0,-0.271,36.244
0.0,0.0,-0.41,270.041
18.18,0.21,-0.41,517.4019999999999
94.879,14.684,-0.469,0.917
0.0,0.414,-0.522,466.181
0.0,0.96,-0.19,213.159
7.797,0.0,-0.469,186.247
0.006,0.0,-0.41,172.102
6.687,8.826,-0.469,0.123
0.0,127.262,-0.6130000000000001,0.759
0.742,0.0,-0.6130000000000001,522.087
19.016,0.197,-0.7940000000000003,35.839
0.381,0.0,-0.522,91.508
5.906,0.102,-0.41,43.36
0.0,-0.19,-0.6130000000000001,9.457
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.271,86.838,0.0,0.0
0.0,1135.493,0.0,0.0
0.0,2387.4970000000008,0.0,91.526
0.0,28.327,10.995,3005.611000000001
0.0,106.396,4.476,515.73
0.0,36.74,0.001,1388.861
110.937,17.469,68.997,1543.661
0.0,0.0,9.893,271.108
0.0,55.843,5.799,1239.1090000000002
0.0,55.532,0.0,789.9869999999999
0.0,30.921,11.82,608.4450000000002
0.009,30.169,0.0,987.1489999999998
137.304,44.36,0.013,70.38300000000001
0.0,285.265,22.056,0.0
0.423,2.283,0.037,880.518
2.128,0.006,0.064,274.69
1.521,3.716,4.457,418.2610000000001
0.0,8.294,2.351,253.241
0.0,-0.7180000000000002,0.857,68.438
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.271,903.835,0.0,0.0
0.002,13.911,84.266,2617.2000000000007
224.238,1564.472,176.076,0.938
238.472,154.59799999999998,254.731,3451.6289999999985
0.146,1323.812,93.168,102.652
180.14100000000002,2199.931000000001,7.933,10.249
336.174,185.735,451.164,2531.0760000000005
1191.9430000000002,591.077,0.544,180.41000000000005
38.918,167.822,64.816,1937.8900000000003
35.07,0.0,31.535,1467.049
50.718,115.654,29.905,1074.101
220.099,15.623,88.851,1454.1890000000003
786.138,121.067,8.296,197.778
60.713,555.7040000000001,1.046,118.076
68.607,108.878,0.853,1079.8759999999995
179.99,240.00700000000003,0.839,682.109
76.355,84.32,36.248,770.1109999999999
24.389,0.264,44.18299999999999,621.213
253.214,-0.6520000000000001,3.768,2.331
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.271,452.347,27.31,819.7820000000002
24.356,173.59,275.963,4219.410999999999
0.0,2284.1030000000005,73.101,0.0
186.616,171.20000000000002,511.326,3868.194
1374.197,164.867,91.828,703.492
128.1,133.516,333.464,1828.0260000000003
674.256,282.263,825.202,2822.821
1858.632,1055.1950000000002,67.076,621.797
413.583,476.3730000000001,439.743,2284.1440000000016
1942.903,576.55,94.387,316.797
196.569,1452.9669999999996,86.304,251.079
272.675,448.581,447.425,1666.6010000000006
425.3070000000001,92.733,179.879,1212.7900000000002
2.608,955.456,79.918,326.603
388.415,294.817,302.32,1215.0069999999994
1048.409,457.039,184.81600000000003,160.93200000000002
112.551,145.821,172.317,977.541
824.315,58.495,87.586,67.631
178.81,-0.6130000000000001,16.795,12.151
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.522,2919.501,61.915,475.387
660.093,287.75,1048.898,5243.224999999999
1034.072,2703.1509999999994,415.082,611.768
1163.592,812.92,618.3389999999999,4303.484
2149.209,239.975,200.242,3336.163
1141.192,2773.65,55.379000000000005,815.4929999999999
1349.266,980.604,1711.4719999999998,3137.829
2635.073,919.347,568.349,963.521
1340.913,474.7180000000001,1024.039,2541.4139999999998
1722.544,758.526,475.33,601.915
251.016,1632.3629999999996,250.793,102.864
365.942,809.725,942.261,1852.8110000000008
738.637,537.2460000000001,603.102,1639.5269999999998
400.319,658.777,504.657,1440.76
778.2270000000001,88.19800000000001,658.5240000000001,1350.544000000001
424.268,135.68,607.588,795.422
75.69200000000001,36.093,249.276,1092.5510000000004
185.294,2.073,145.286,488.617
32.923,-0.5700000000000001,17.791,143.832
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.522,4453.398,356.356,727.176
1438.505,1907.63,2998.26,5899.756000000002
530.88,1455.4219999999998,478.028,4006.237
1771.255,2519.183,2302.518,4782.541000000002
2005.9990000000005,1298.895,1728.2410000000002,4295.827
3428.0370000000007,2104.076,1358.6519999999998,1096.781
1286.997,2316.583,2493.029,3486.6499999999965
3135.8790000000013,1538.694,1277.407,1770.1800000000003
2778.371999999999,1168.0189999999998,1972.002,2824.206000000004
2541.7720000000018,1398.561,784.509,1780.363
2287.581000000004,1364.071,1175.818,1553.054
2058.8100000000045,1336.7549999999997,1355.085,1299.4229999999998
1852.9129999999984,1237.363,1248.934,1252.285
1667.6049999999975,1169.305,1037.092,1101.16
1500.799000000003,1082.836,1029.917,828.265
1350.6150000000005,815.807,543.3360000000001,290.992
1215.3819999999992,621.151,497.899,527.601
999.1950000000002,130.293,102.361,212.09
478.23300000000006,-0.6130000000000001,23.954,86.706
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.5700000000000001,3122.8050000000003,1441.065,6818.462000000002
3503.2560000000003,2545.59,4621.06,6560.524999999998
4239.898999999999,4780.526,604.231,521.924
2406.151,3785.896,3910.262,5314.269000000002
2753.7440000000006,2695.42,3350.49,4782.511000000003
2844.497,2497.293,1967.316,4296.014000000001
3796.221,1263.0990000000002,3015.0870000000004,3874.129000000007
3486.7040000000047,1886.788,2641.804000000002,2589.0240000000013
3138.023000000005,1739.4979999999998,1861.702,2453.919999999999
2678.473,1553.2710000000002,1753.936,898.6320000000001
610.5550000000001,681.8859999999999,2048.8810000000008,734.1880000000001
702.439,760.1669999999999,1775.4060000000004,546.392
857.2929999999999,689.2549999999999,1666.6849999999995,588.116
798.154,586.9300000000001,1500.7779999999996,750.7130000000001
1252.7040000000002,185.645,439.383,318.50199999999995
240.553,134.592,952.359,472.977
115.238,160.213,1075.6419999999998,339.346
848.5459999999998,95.013,122.808,182.628
486.645,-0.7180000000000002,27.144,20.935
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.8150000000000003,5063.388,4399.927000000001,8099.5630000000065
7281.531000000001,1581.708,5787.58,7289.937000000048
6560.936000000054,2719.678,4219.445000000002,5208.592
5904.837000000055,3878.298,4688.000999999999,4505.394
5314.346000000039,3575.845,4189.171999999999,4153.326999999999
4782.904000000023,3089.611000000001,3638.742,3562.1359999999995
4304.5990000000165,2746.8030000000003,1553.039,3394.7999999999997
1181.611,1654.584,3135.5660000000003,1374.2260000000003
1526.7949999999998,1436.18,2812.0590000000016,1500.65
2355.5319999999992,599.927,1029.3870000000002,306.26300000000003
420.30500000000006,178.776,1493.9790000000005,190.686
96.649,1246.7480000000005,421.067,89.81199999999998
209.064,379.347,1492.93,136.098
661.978,0.0,1350.4979999999998,128.255
