left,right,up,down
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,1.198,-0.1,0.0
0.0,0.0,-0.469,56.222
0.0,0.0,-0.271,97.48
0.0,0.0,-0.271,340.192
1.256,8.036,-0.19,830.8330000000001
0.006,0.0,-0.271,973.885
0.0,20.808,-0.6130000000000001,1262.67
11.066,0.452,-0.19,642.3299999999999
0.139,136.64,-0.344,0.0
0.013,23.792,-0.271,702.5300000000001
0.0,343.417,-0.19,6.213
0.0,5.717,-0.19,1322.406
0.0,266.534,-0.271,0.003
0.0,0.0,-0.19,1600.69
0.0,46.806,-0.1,206.193
0.0,0.0,-0.19,579.091
24.606,0.0,-0.19,728.5250000000001
35.968,2.292,-0.271,162.086
0.089,-0.1,-0.344,155.22899999999998
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,28.394,0.0,0.0
0.0,0.14,0.0,395.266
0.002,794.0219999999999,0.0,0.0
0.0,1912.775,0.075,159.597
0.0,2822.3859999999995,0.705,0.0
0.0,598.403,88.785,3401.800000000002
21.658,272.747,72.601,3067.373
135.839,2582.523,0.139,0.0
78.20700000000001,637.918,5.805,4379.462
1971.931,315.59,63.711,602.31
0.0,1501.361,0.0,0.0
0.0,2834.893,61.571,0.0
191.628,747.731,5.717,3592.315
0.726,49.993,144.062,3802.985
1610.605,38.614,21.405,339.894
137.833,1707.208,0.0,236.064
157.447,279.901,55.964000000000006,2786.653
158.371,19.606,0.512,1935.416
660.7280000000001,-0.41,0.361,64.196
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.271,141.821,0.0,0.0
0.936,1028.081,0.0,7.166
0.0,1849.447,27.374,42.198
0.0,2650.9820000000004,24.38,372.334
0.0,0.0,145.289,3359.169
557.308,3854.899,0.0,737.282
332.097,801.8979999999999,464.43,4301.885000000002
0.0,883.3140000000001,14.134,3377.186
405.433,3.368,589.451,5294.917
3015.59,0.0,291.003,0.811
139.44,0.0,210.679,711.063
0.0,0.0,157.55700000000002,2050.911
33.517,563.902,588.327,4228.148999999999
416.672,649.78,588.513,4722.526
690.241,93.651,184.316,3179.125
0.498,783.5,355.176,2747.811
776.756,268.647,515.066,3451.3469999999984
2872.855,188.219,186.775,212.88
653.313,-0.41,10.703,89.144
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,0.0,0.936,26.182
0.0,53.153,0.0,226.123
0.766,590.588,0.0,149.742
3.171,2168.475,0.001,65.649
166.741,3843.7620000000006,0.0,400.803
0.0,2524.038,647.0889999999999,4296.294999999999
376.431,1214.67,702.81,4782.514999999997
431.101,5199.223000000002,0.0,948.817
836.074,105.806,1385.608,5904.422999999998
55.815,140.516,522.6469999999999,3028.423
242.411,571.194,139.62400000000002,4391.485
90.182,426.483,79.404,5212.066
252.57,4774.602000000003,511.65,1752.9889999999998
431.028,1825.17,1790.673,5314.324000000001
4782.669999999998,1215.817,759.4490000000001,1200.895
4302.872,1860.844,596.361,286.488
3863.783999999999,394.632,988.57,888.5679999999999
334.067,49.635000000000005,1498.488,153.87
0.182,-0.271,18.89,570.676
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,0.0,1.137,308.512
0.0,686.485,0.002,182.98
0.035,0.0,25.552,1718.2790000000002
3.394,0.0,216.883,1589.579
239.604,2547.715,831.75,200.989
1094.48,4781.494999999999,716.4749999999999,646.3919999999999
2224.629,5314.256000000006,1235.704,1045.4920000000002
905.537,5904.801000000004,2509.1890000000003,2554.4950000000003
2174.543,5178.916,1721.0160000000003,6560.930999999997
2016.499,2981.989,636.279,7042.250999999999
407.701,1461.922,1332.096,7716.052000000001
682.635,134.442,875.0129999999999,7149.580000000001
1503.993,2962.2250000000004,2176.736,5577.18
2252.456,1177.113,1028.16,5904.841000000007
4297.389,1105.786,1794.663,1797.339
601.758,328.899,272.336,3242.03
756.8,200.464,2223.471,759.018
9.388,9.086,0.0,2286.9300000000003
0.0,-0.19,10.505,1848.903
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,932.999,0.0,0.005
0.0,1798.4310000000005,23.092,0.0
70.109,2468.258999999999,87.975,452.189
52.396,470.125,120.523,2812.565
0.0,1884.645,0.044,313.768
0.0,3046.620000000001,1157.71,568.687
485.065,3776.961,907.791,375.574
892.9290000000001,1777.4340000000002,1389.5990000000002,4296.710999999997
1294.914,7289.948,0.0,4851.063
2174.36,8099.951000000003,4095.137,5098.766
3803.031,5922.275,3280.9750000000004,8999.951000000017
8098.370000000001,4485.042,2007.694,5537.914000000001
3236.228,3492.091,3554.188,7255.541000000002
3531.502,2682.92,2822.071,6560.9510000000055
3306.739,1825.7,1337.035,5878.745999999999
4942.443,1396.589,846.096,1425.701
1011.145,1113.616,276.409,4231.732
905.74,844.539,19.835,4068.361
0.0,-0.271,0.0,3305.5610000000006
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.344,384.979,17.752,0.523
3.458,1568.741,10.908,0.0
34.08,2596.726,214.608,479.297
680.923,3136.3899999999985,223.404,1530.983
447.998,781.117,441.86,3486.374000000002
674.4449999999999,3136.1110000000003,137.91400000000002,0.0
281.588,4197.084000000001,0.0,816.517
976.375,2341.786,1907.329,4782.681999999999
800.9970000000001,7745.496000000003,0.0,1404.657
2124.06,8999.372000000001,681.106,2079.064
9999.951000000056,9999.951000000046,9999.951000000066,9999.951000000025
8999.951000000012,6346.124999999999,6989.583999999999,6534.559999999999
8099.951000000015,4871.545,6064.493,5599.289000000001
7289.951000000011,5144.598999999998,4205.568,5418.019
6560.950999999998,3843.752,3987.434,2918.094
5904.819999999992,2581.307,1789.9630000000002,2472.892
5314.186000000001,1408.67,1875.678,857.0139999999999
4782.229999999997,836.973,1395.672,1438.8870000000002
4175.333,-0.8330000000000003,20.078000000000003,660.451
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,60.918,1.5779999999999998,324.53700000000003
0.0,1094.553,0.83,0.019
9.76,2754.941,309.394,447.748
640.33,3448.037,281.651,1093.09
1646.49,3874.125999999998,1804.011,1952.902
1968.681,4304.615000000007,1262.764,1350.919
1329.233,4782.92,1974.082,1091.904
2140.837,4473.688,2554.9150000000004,5314.361000000007
824.28,3954.49,2491.232,5893.677000000001
4978.021,8099.951000000005,8005.372,3401.398
7124.386,7275.847000000002,8999.951000000094,5986.45
6219.874999999999,3857.961,8099.951000000005,4894.958999999999
7259.595,3834.886,1947.605,1651.817
3672.673,1415.443,6557.959000000004,3217.982000000001
5745.393000000002,1421.0229999999997,3454.286,576.432
683.6800000000001,261.303,5121.663000000001,993.16
3034.0460000000003,1321.748,446.341,119.596
631.956,227.896,4290.774000000003,666.6320000000001
3462.7190000000005,-0.7940000000000003,1387.271,182.452
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
