left,right,up,down
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,0.0,-0.1,32.739999999999995
0.0,14.941,-0.271,221.421
0.0,213.461,-0.1,0.0
0.0,0.0,-0.344,911.633
0.0,0.026,-0.271,1018.456
0.0,257.935,-0.41,0.0
0.0,1361.74,-0.271,21.523
15.873,0.024,-0.271,2719.822
236.346,14.195,-0.5700000000000001,15.265
2.785,2.132,-0.1,266.422
0.0,89.25300000000001,-0.344,0.0
0.002,0.0,-0.41,524.076
2.926,142.162,-0.41,0.0
0.365,0.0,-0.41,572.213
10.067,0.009,-0.19,12.155
0.0,80.636,-0.41,0.0
0.0,1.543,-0.344,313.538
13.059,0.159,-0.344,56.388
0.0,-0.344,-0.41,8.258000000000001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,0.098,0.0,521.555
0.0,25.464,0.0,1031.505
0.0,0.0,0.0,860.3820000000001
43.373,110.331,11.816,2316.441
234.758,0.0,0.012,2694.631
0.0,482.919,0.0,0.0
0.0,1824.64,130.813,119.262
0.0,63.44,220.036,3708.848000000001
0.0,45.52,31.093,911.732
69.56400000000001,3.97,3.363,1049.5739999999998
86.189,298.48,0.304,0.0
32.965,78.835,2.831,1301.382
0.0,77.576,6.696,1347.729
104.043,1.902,7.303999999999999,1365.733
350.65700000000004,22.634,0.261,126.494
0.131,338.9,5.242,0.0
0.0,3.407,0.0,966.147
17.05,0.0,2.052,342.845
0.0,-0.522,0.0,68.585
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.41,1510.1199999999997,0.0,0.573
0.0,2464.7680000000005,15.201,12.512
42.533,3062.7090000000003,0.0,0.0
110.435,3475.7129999999997,28.903,326.385
172.171,532.348,297.401,3871.8629999999994
0.0,47.604,2.762,2524.604
227.55,1245.7,8.327,3042.133999999999
326.298,45.537,832.671,4281.417000000002
382.793,144.13,0.002,2564.33
0.0,29.573,77.824,2173.1739999999995
0.0,107.85,12.642,467.492
2.738,308.643,55.111,2052.6490000000003
758.277,0.0,184.875,2528.581
2052.791,298.341,47.338,555.3299999999999
191.036,58.355,41.749,1528.0959999999998
320.598,0.0,8.204,1781.0850000000005
1492.6560000000002,38.909,0.0,135.83599999999998
916.613,4.732,36.781,86.46799999999999
267.1,-0.7460000000000002,0.418,10.31
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.344,0.0,6.363,62.245000000000005
0.025,67.415,134.60500000000002,0.0
0.0,0.002,944.148,288.458
48.696,377.441,574.711,2457.978
287.488,252.714,219.738,4304.186000000002
1047.871,4335.88,84.94900000000001,799.694
349.893,1567.142,991.584,5291.308000000001
1927.458,381.845,1742.628,4781.897999999998
4254.849,1171.368,6.268,691.4380000000001
3346.2409999999995,592.1800000000001,253.291,351.016
0.0,518.396,57.647000000000006,1775.4700000000005
415.251,686.068,52.005,2486.831
863.136,585.887,946.731,2824.1529999999984
2541.1699999999983,799.181,75.536,568.936
2283.2620000000006,655.9380000000001,438.183,319.916
2037.1559999999995,165.088,23.492,38.606
309.245,84.10499999999999,676.049,80.595
0.0,0.0,94.623,615.781
43.846,-0.271,7.757,99.203
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,538.756,0.0,0.0
0.0,2678.784,0.0,0.0
0.085,3603.2890000000007,0.0,114.737
259.636,4273.073999999998,622.023,837.843
1286.626,4782.813000000005,289.186,2940.0180000000005
348.625,5314.3290000000015,1549.707,2816.746
950.18,3126.182,2974.442,5904.849000000001
3146.588,2023.125,1703.122,5314.180000000002
4261.633,588.37,1929.047,599.221
0.0,1777.9919999999995,0.0,0.0
0.0,861.4240000000001,318.131,2459.0950000000003
379.781,2819.692000000001,449.685,456.738
513.7950000000001,509.294,479.996,3138.028
2421.1960000000004,152.196,1092.5259999999998,891.9440000000001
1086.408,265.361,647.822,0.043
0.0,0.0,142.04,1086.424
123.933,449.831,0.0,34.258
1.717,13.854,59.756,1326.17
508.291,-0.6130000000000001,11.8,58.758
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,336.593,0.0,0.0
0.285,60.308,1544.619,0.0
231.095,2493.641,0.003,0.0
502.935,4492.490000000001,9.941,232.696
1147.148,5311.002000000003,2145.943,1026.696
3058.583,5904.638000000005,1794.917,2211.534
4628.361000000001,4037.495,2863.559,6560.951000000002
5904.826999999995,1091.061,2998.1129999999994,3397.7919999999995
1009.471,245.215,2855.778,628.771
277.944,990.884,367.425,3232.332
865.774,2809.1770000000006,0.0,394.278
323.325,956.004,1003.917,3136.156999999999
1581.8780000000002,1770.254,534.788,3486.7259999999983
1663.19,535.5989999999999,563.656,3124.2190000000023
2725.244,577.129,60.323,137.246
1948.267,190.937,41.606,193.108
0.079,920.384,0.001,0.0
0.0,130.39999999999998,102.141,1633.4519999999995
135.446,-0.271,9.782,710.7609999999999
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,0.0,0.0,1113.926
0.0,0.0,196.154,0.0
0.0,1395.975,163.557,0.0
49.048,3309.712,411.274,0.0
207.02,1468.637,4578.9220000000005,73.441
742.634,5889.134999999999,1326.814,605.88
1876.1,3842.497,1098.627,7289.951000000011
1716.342,853.1969999999999,5230.017999999999,3772.515
748.277,1107.924,0.0,3925.289999999999
1163.002,308.142,1276.789,5177.078000000003
1803.017,2463.429,643.2379999999999,978.46
1270.7759999999998,3486.6179999999963,714.357,1966.709
2483.329,2147.445,2145.334,3874.1570000000056
874.5070000000001,319.307,1529.653,3485.128000000001
307.698,25.758,1799.491,320.481
15.564,40.455,377.8,996.205
0.0,1064.428,0.0,34.275
0.0,182.331,243.739,1873.062
1335.222,-0.6520000000000001,77.993,275.519
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,0.0,0.0,2604.168
0.0,177.111,0.001,0.0
1.853,462.589,9.698,2503.13
5.746,189.607,523.556,4087.416
71.204,3763.01,315.01,71.328
523.516,6838.012000000001,927.647,3303.492
3955.952,4842.649,2240.5640000000003,8099.951000000017
2473.175,1856.696,1986.745,7183.338000000001
2859.886,5267.878000000002,976.018,642.672
2811.25,2127.855,3561.507,5904.77
5173.773999999999,2017.001,141.72,3241.202
2159.617,2771.1090000000004,2397.432,4695.8380000000025
2914.188,3166.604,3063.2219999999998,4304.624000000026
3874.019,1866.867,2137.4769999999994,2016.1570000000004
2755.749,1314.148,564.247,1665.5100000000002
251.879,101.331,97.857,2530.469
413.771,586.838,174.515,1329.083
287.946,152.458,329.793,2166.219999999998
135.8,-0.469,152.525,1215.421
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,375.832,0.0,4249.179
339.833,3019.621,11.576,0.0
181.14,114.404,287.027,5592.456000000001
1017.563,530.648,818.505,6269.907000000001
