left,right,up,down
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,16.737000000000002,-0.1,0.0
0.0,0.0,-0.344,299.223
0.0,0.001,-0.1,172.845
0.0,87.257,-0.19,0.0
0.0,0.252,-0.1,454.602
0.0,2.798,-0.271,352.775
0.0,18.65,-0.1,350.696
0.0,546.6560000000001,-0.1,0.185
0.039,2.926,-0.19,1571.5809999999997
370.005,1.294,-0.41,2.25
20.768,13.7,-0.19,3.802
0.662,36.45,-0.1,185.695
0.0,0.0,-0.271,522.983
0.072,0.199,-0.19,95.872
0.542,0.0,-0.19,18.974
0.0,0.492,-0.271,102.111
5.465,0.759,-0.469,75.22
3.572,0.0,-0.6520000000000001,20.356
0.0,-0.344,-0.41,17.95
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,370.198,0.0,0.665
0.0,0.126,26.93,1651.756
0.003,0.0,0.0,1588.516
0.0,103.404,0.0,0.001
0.0,1433.4310000000005,0.0,0.0
0.0,21.957,9.687,3023.367
0.009,0.0,5.596,1459.663
0.0,144.861,62.964,1149.525
28.59,24.75,9.355,2593.751
229.87,0.004,25.767,987.552
12.682,179.58700000000002,0.045,36.941
0.029,894.636,20.817,0.0
83.57900000000001,50.419,17.277,1789.0970000000002
0.0,0.0,16.395,929.151
72.922,275.71,0.0,170.991
54.07600000000001,83.564,0.0,1206.8060000000005
613.545,29.06,1.761,120.71699999999998
199.762,13.239999999999998,4.613,15.585
29.634,-0.469,0.003,92.428
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,1041.476,0.0,0.0
48.639,253.574,148.658,3110.84
256.312,71.29400000000001,0.0,3378.6180000000004
0.0,555.541,0.0,262.43
0.0,2260.546,96.95,0.0
134.565,817.7470000000001,220.09,4317.337
310.903,0.011,8.817,2835.484999999999
391.02,285.955,131.992,3039.157
0.011,331.838,216.16000000000005,3341.321
482.078,62.761,111.591,2401.394
545.735,186.9,0.434,79.698
33.246,1385.071,0.0,330.16700000000003
233.51800000000003,141.658,423.848,2271.823000000001
1659.2410000000002,208.892,154.165,28.528
150.08499999999998,1075.999,0.0,4.081
96.987,91.793,361.884,1642.669
769.727,55.19199999999999,16.424,201.638
30.742,2.613,9.934,321.987
0.0,-0.41,5.476000000000001,294.744
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,833.685,0.0,0.0
75.032,4079.965,0.0,137.748
0.0,489.657,577.9079999999999,4727.192
3.004,3079.202,0.0,529.394
0.0,848.658,0.349,5139.3460000000005
534.11,415.115,1002.667,5203.701000000002
1553.568,3681.155999999999,36.537,123.895
856.247,1584.759,855.691,4289.484999999999
1249.875,767.6220000000001,327.087,3868.712
3248.415,406.791,264.663,720.4639999999999
34.251,1521.865,34.722,0.0
98.046,2167.963,279.023,358.214
700.198,65.90299999999999,369.337,2540.7150000000006
27.036,445.5820000000001,136.935,0.0
34.114,21.932,82.511,1252.592
203.119,323.079,712.576,1848.1050000000007
0.1,0.0,111.613,1504.629
852.4789999999999,137.038,11.087,1.312
6.673,-0.469,16.172,765.8809999999999
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.271,26.523,0.0,0.0
2.387,2571.978,0.0,0.0
130.126,5297.611999999999,424.64,2178.136
732.499,753.853,659.45,5900.003000000002
1628.948,942.996,100.45,6559.378999999999
5884.669,800.0060000000001,1746.341,2225.133
2923.029,3444.1350000000007,0.0,702.907
1654.3580000000002,1164.619,2375.378,4781.9140000000025
1499.5569999999998,858.113,1466.804,4303.796999999998
1465.945,373.308,48.142,3331.842
543.557,251.919,341.66,2059.4060000000004
45.344,2224.3440000000005,69.894,942.431
716.996,205.54,740.616,2824.0870000000023
403.375,752.376,4.579,233.9
0.411,1829.2649999999996,94.616,0.0
164.429,810.8300000000002,851.01,2058.7079999999983
854.369,80.51,246.636,1846.828000000001
1561.6460000000004,174.584,119.518,3.898
1201.2860000000005,-0.5700000000000001,41.004,24.47
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,1438.039,0.0,0.0
38.343,3779.547,159.552,0.0
231.466,5646.971000000001,1011.186,343.177
919.775,3339.7919999999995,1451.271,6560.256999999999
2947.843,716.608,895.849,7289.762999999999
0.0,1063.598,1186.875,5489.816
998.264,4532.551000000001,472.371,1566.9920000000002
1995.753,3008.6890000000003,3607.276999999999,5314.313000000001
3598.452,2297.042,2552.3230000000003,4782.885999999999
4291.460999999999,2566.918,765.467,2231.884
1205.871,1186.307,494.03600000000006,3825.516000000001
1043.654,2785.7770000000005,606.383,1122.677
1144.424,1024.659,1710.986,3138.037999999998
2649.541999999999,980.71,33.788,1309.973
736.704,1022.779,533.558,2346.456
1213.9510000000002,798.461,1113.768,2287.6109999999976
2057.978000000001,265.49300000000005,450.476,608.4739999999999
0.0,0.0,183.637,835.6600000000001
161.2,-0.7460000000000002,172.255,0.002
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,0.0,0.0,306.057
0.0,0.0,37.879,1351.149
0.0,0.0,832.702,4253.543
1140.858,2982.803,551.448,7289.749000000003
3950.143,1222.272,2413.804,8099.946000000003
7278.049,3430.528,1252.7019999999998,2258.467
3642.323,3071.4620000000004,2914.746,6544.887999999995
5708.490999999999,891.3050000000001,4233.139000000001,5904.851000000029
5314.3610000000135,2836.205999999999,3673.598,4775.943
4782.920000000007,2527.342,3548.269,3503.586
4304.623000000014,2452.374,2765.793,2995.8340000000007
3874.156000000012,1462.825,2133.045,1885.26
3486.736000000008,2359.753,2402.553,2009.6479999999997
3138.058000000009,2151.2539999999995,1778.5629999999996,2050.8
2824.248000000006,1691.292,1402.987,1813.294
2541.8150000000032,1197.528,1645.29,1731.9060000000002
427.202,249.969,684.435,1836.764
1403.093,177.85600000000002,68.429,147.98299999999998
118.139,-0.469,8.975,708.9499999999999
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,2427.1,0.0,0.0
113.355,5713.704000000001,6.973,38.771
166.33,3846.703,302.807,7202.866000000005
3401.074,8099.917000000003,656.665,4625.814
3226.053,6062.596,2834.7,8999.951
8080.570000000002,4778.606,6203.027000000002,8099.951000000035
7289.951000000013,4244.58,5421.196000000002,6701.450000000001
6560.951000000022,5048.428000000002,2652.9770000000003,6510.37
1116.164,2300.748,2176.715,5900.216
3373.402,1921.586,4242.157,3476.99
1829.403,822.1279999999999,3748.466,2560.7580000000003
1226.936,813.62,3124.891,1678.582
1345.453,2520.502,1030.306,410.6830000000001
1260.722,889.821,2824.1820000000007,264.723
2538.199,731.222,1287.8909999999998,420.872
1458.6269999999995,968.05,2287.582999999999,587.0140000000001
2058.703,725.008,816.654,761.1890000000001
1770.419,409.965,186.592,73.845
1323.9129999999998,-0.8330000000000003,94.51,96.183
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
