left,right,up,down
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,174.119,-0.1,0.0
0.0,1023.686,-0.19,0.0
0.0,2302.0349999999994,-0.41,11.459
0.0,211.757,-0.469,3434.2450000000003
48.699,145.132,-0.469,2304.4
0.0,268.762,-0.344,1664.522
0.008,149.301,-0.6130000000000001,2076.475
226.396,135.547,-0.469,1230.82
149.454,75.791,-0.469,1535.0020000000002
42.124,0.0,-0.522,733.5080000000002
72.332,0.092,-0.41,1612.083
315.32,51.483,-0.7180000000000002,1335.1340000000002
122.765,0.108,-0.344,482.052
5.662,13.235,-0.344,127.483
0.046,181.016,-0.344,0.0
0.0,0.0,-0.522,578.335
38.967,0.132,-0.41,16.417
1.465,0.0,-0.5700000000000001,8.54
0.097,-0.271,-0.469,1.82
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,171.53,0.0,0.0
0.0,11.491,63.79,1658.1890000000003
66.946,0.0,654.073,0.0
41.654,458.959,432.461,4207.102
878.0699999999999,555.474,442.631,4747.167
3876.68,1368.998,133.594,1719.0839999999998
1123.004,386.804,584.053,3846.656
3142.546,520.862,355.767,633.59
1424.29,270.70399999999995,421.431,2895.4580000000005
75.51400000000001,2052.48,24.287,752.189
309.865,781.518,191.811,2521.0260000000003
241.079,0.0,508.206,2239.704999999999
1451.5969999999998,320.59,57.038,555.154
41.985,200.286,16.815,1430.792
115.458,0.0,15.065,1530.7059999999997
1177.403,2.0660000000000003,52.05,169.79899999999998
456.975,0.103,1.478,2.021
95.581,0.962,0.058,0.0
1.203,-0.344,0.002,15.047
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,1092.835,0.0,0.0
0.0,0.242,149.237,3972.324000000001
0.0,2486.709,22.813,1196.388
211.078,2496.467,318.958,4780.971
4072.639,1476.594,2603.178,5314.361000000007
4782.920000000012,2122.833,1834.289,2834.803
4304.615000000011,1466.198,2453.3330000000005,2446.123
3874.131000000003,1005.244,1564.0309999999995,1136.794
3486.6920000000027,1130.002,1845.327,1294.62
3137.978000000001,970.109,1093.2230000000002,685.879
2824.1160000000013,1433.0399999999995,1055.923,1095.718
2541.554,1222.18,1114.857,791.5759999999998
2286.9390000000008,660.3820000000001,505.547,528.085
2056.8190000000004,807.461,272.787,435.106
1824.726,433.489,51.649,191.997
1160.5510000000002,23.554,253.113,113.367
111.811,27.571,43.987,20.752
0.0,4.202,2.673,220.833
0.0,-0.469,0.317,75.601
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,1319.309,0.0,713.312
3.21,5998.582,0.0,872.848
0.0,905.9,0.089,7211.953999999998
2451.185,5314.227000000002,1548.5970000000002,4642.55
3426.0729999999994,3127.044,2060.67,5904.851000000007
2149.051,1120.521,1927.492,5216.502999999998
1154.207,620.031,2152.0460000000003,4485.786000000001
662.0920000000001,0.111,3235.338999999999,901.018
690.0369999999999,83.34,3067.8010000000004,449.791
2.615,1910.578,0.0,63.431
47.775,364.081,2517.5419999999995,189.639
35.12,395.39900000000006,1876.859,300.255
260.137,0.0,1481.2790000000002,146.321
264.772,49.305,1811.8500000000004,122.935
903.912,50.67700000000001,16.333,59.123000000000005
69.842,0.0,517.652,45.89
64.54,237.912,0.646,0.0
18.037,0.001,0.0,699.522
320.42,-0.5700000000000001,1.865,0.6990000000000001
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.271,0.0,44.88,2900.555
0.0,0.0,444.398,4729.15
111.168,1587.353,0.205,8096.674
6273.933000000002,1191.464,4306.426999999999,7289.951000000021
6560.951000000016,4772.819,2727.4010000000003,5651.424000000002
5904.786000000004,4026.06,2973.3350000000005,2577.407
5313.156,1727.808,2621.17,2828.025
3318.025,932.39,887.818,677.448
0.0,77.616,2227.4910000000004,759.428
0.0,40.519,925.194,108.551
20.855,0.0,1681.9859999999996,191.132
373.85,76.596,450.5700000000001,1439.3249999999998
119.644,884.3609999999999,0.0,0.002
67.765,139.79200000000003,1415.1129999999998,0.001
2.662,51.872,64.59700000000001,879.934
104.617,17.704,25.261,726.2320000000001
154.286,40.602,31.962,1300.959
1001.9309999999998,1.419,0.002,109.776
0.883,-0.6130000000000001,55.601,3.387
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,5982.366,174.392,248.67
605.044,8018.398999999999,375.557,50.35
1846.438,3016.519,0.0,8999.921000000004
6253.5380000000005,5338.997999999999,1242.588,8099.951000000021
1922.335,2072.311,1598.147,7228.013000000004
1014.165,933.591,5219.097999999997,2105.217
1785.803,810.316,4764.413,1673.879
2791.476,629.3599999999999,956.695,395.822
604.784,123.091,751.078,3434.798
1691.9630000000002,326.799,192.2,662.01
37.372,1749.939,146.249,0.0
75.81,422.476,500.642,2757.501
828.972,131.863,111.403,2022.202
328.654,294.043,200.111,1093.22
161.155,277.382,64.493,1833.1929999999995
271.684,241.838,18.185,1594.2619999999995
327.465,50.11,439.885,1582.142
0.0,0.449,59.017,493.656
39.932,-0.41,3.245,165.096
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,6224.088999999999,324.934,621.111
547.8489999999999,8942.236999999997,341.157,0.0
9999.951000000046,9999.951,9999.951000000085,9999.951000000008
8999.951000000034,5798.758,4127.8,7230.658999999999
8097.799,3561.099,2969.2670000000003,3463.164
4825.554999999999,2403.7010000000005,3419.791,5519.06
0.0,615.102,4195.792000000001,2109.023
1460.7669999999998,3558.4,41.267,1296.052
1412.2279999999998,2032.837,1754.7800000000002,4294.144999999999
2876.5640000000003,1330.53,614.7730000000001,3874.1570000000015
3486.733,1245.092,590.884,2511.712
3138.0449999999983,812.798,1513.583,1384.4199999999998
2824.196999999999,847.9090000000001,709.498,541.185
2541.6220000000008,842.7890000000001,490.211,1172.235
2286.9770000000008,637.693,455.246,691.1289999999999
2056.337999999998,872.557,374.18,213.171
1839.424,432.318,769.0680000000001,325.266
257.964,60.576,0.022,1062.3969999999997
594.557,-0.6870000000000002,27.297,111.301
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.9350000000000004,7222.572,2293.2830000000004,2081.539
6168.426,8093.769999999999,6507.519,4780.941000000001
7260.030000000003,7144.507999999999,8999.951000000125,6141.799
8099.951000000021,5860.904,7453.922,6352.884999999999
7289.951000000018,5148.523999999999,5588.053,5237.557
6560.95100000002,4114.746,4391.294000000001,5312.521000000001
5904.851000000007,3848.002000000001,3176.6260000000007,4078.725
5314.361000000024,3188.058,2506.068,3036.640999999999
4782.920000000017,3125.888,3362.527,3361.771
4304.624000000012,2910.3569999999995,2634.118,3057.65
3848.144,2005.4000000000003,1963.1330000000005,1287.647
3190.507999999999,961.651,460.671,1217.169
1863.905,1182.7820000000002,839.683,313.897
301.011,384.132,2129.5060000000003,308.635
46.421,448.577,1561.732,91.972
183.787,297.018,1363.283,138.609
