left,right,up,down
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,0.0,-0.1,0.76
0.0,0.0,-0.19,92.924
0.0,28.45,-0.1,0.0
0.0,0.0,-0.41,366.121
0.0,0.0,-0.271,120.212
0.0,10.915,-0.19,227.773
0.0,10.672,-0.1,443.89
0.0,0.0,-0.271,325.592
1.12,12.529,-0.469,1279.175
0.0,67.731,-0.1,263.311
0.0,456.781,-0.19,0.0
0.0,2.889,-0.271,2117.853
0.155,0.0,-0.271,571.311
0.0,0.0,-0.1,205.115
13.674,0.0,-0.271,97.644
0.0,1.093,-0.19,181.294
0.0,4.906,-0.41,34.42700000000001
0.0,0.466,-0.469,88.253
0.0,-0.271,-0.344,23.832
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.344,67.13300000000001,0.0,0.0
0.005,557.024,0.0,13.952
0.0,0.059,0.744,1353.9880000000005
0.0,0.163,0.918,1161.5519999999997
2.397,869.8410000000001,0.0,134.126
0.0,142.221,0.0,2484.28
66.626,1593.053,0.0,7.681
15.877,3295.2150000000006,0.0,164.229
54.486,186.008,431.255,4374.367
0.686,1384.372,15.071,249.286
0.0,2944.336,0.0,1.231
0.0,224.002,242.759,4031.978
315.812,0.0,0.0,2032.561
1.546,71.96,0.0,1050.154
0.0,239.448,8.790000000000001,1277.107
73.25,76.59700000000001,3.868,1668.2700000000002
333.923,276.09000000000003,5.202,0.73
0.407,0.044,0.0,1196.26
227.455,-0.344,0.001,0.0209999999999999
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.344,118.71,0.0,9.782
0.706,0.0,0.0,563.1030000000001
0.0,196.405,0.002,2341.704
198.447,2249.5660000000003,7.079,273.56
36.869,3201.172,10.674,37.297
195.875,266.468,271.15700000000004,3847.176
0.0,1503.085,14.986,0.0
0.0,464.77,354.83,3501.046
45.065,760.317,1211.241,5232.859999999998
894.482,3692.597,34.358999999999995,0.0
549.7940000000001,1098.36,350.926,5304.765999999999
4702.168000000001,826.583,744.1510000000001,464.513
0.0,181.311,137.162,3933.628
71.325,4.036,74.371,2479.433
44.847,0.0,230.35700000000003,2846.1490000000003
326.313,0.0,243.692,2725.638999999999
232.641,8.11,22.433,1612.266
213.161,14.444,0.961,2042.07
171.49,-0.6870000000000002,6.474,239.08
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,490.019,8.299,1.847
18.612,1956.5,13.188,0.01
251.543,3038.355000000001,0.088,31.943
0.0,3463.258,91.391,435.24
224.733,3869.558,244.253,669.6030000000001
0.0,1028.793,1188.894,4304.154000000001
22.672,3346.902,63.112,61.92
160.921,5203.256000000002,434.132,910.78
761.299,640.668,2282.139,5902.805000000001
1225.169,3968.537999999999,639.4110000000001,293.548
1191.025,433.459,1281.556,5904.280999999998
4066.822000000001,1950.48,1171.682,542.769
616.1959999999999,155.489,328.695,4763.069000000002
3940.388000000001,1810.812,215.844,783.76
1059.661,310.865,596.623,3812.938000000001
213.849,273.848,701.461,3390.445
171.468,0.0,194.60700000000003,3120.664999999999
2714.394,281.382,291.684,112.173
1140.7099999999998,-0.7180000000000002,49.819,0.005
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.19,39.999,0.0,180.147
0.003,5.845,133.01000000000002,689.86
0.0,354.923,0.0,153.99599999999998
17.673,2508.385,585.4739999999999,0.0
315.277,4071.049,617.21,853.672
1227.212,575.956,375.816,4782.771000000003
0.0,2917.663,5.143,0.0
16.558,3.401,295.161,5271.482
1576.7120000000002,2817.428,3151.9790000000003,6560.677000000005
2546.293,5573.562,348.939,1413.428
2015.479,2431.187,2868.809,6560.922999999998
3428.806,992.167,1429.588,5904.475
5311.648999999999,550.898,1077.727,3344.765
940.755,1163.183,1164.525,4256.204999999999
2375.047,1168.414,1650.647,4304.473000000002
3873.729,720.599,858.5199999999999,1776.258
3483.9680000000017,252.383,391.429,733.3299999999999
255.122,18.284,1354.084,1.1669999999999998
0.0,-0.469,264.129,0.054
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,1010.815,0.0,0.005
0.0,106.343,50.176,2317.213
0.0,1153.415,0.0,313.91
0.0,2740.566,356.304,495.676
361.234,4601.776,0.0,436.538
714.421,1293.798,1208.792,5314.295999999994
0.0,4627.776000000001,437.1650000000001,991.764
23.972,2681.324,15.648,6544.392000000001
4003.603,3682.917,5342.456999999999,7289.934999999998
6515.032000000001,3414.0850000000005,2415.547,2735.335
5381.304999999999,3345.2960000000003,4469.335,7289.951000000013
6560.951000000003,3544.208,3892.0230000000006,5548.829
5904.851000000005,2650.733,3284.57,2590.238
5314.351000000004,2820.084,2049.756,2043.832
4782.875000000008,2180.507,2264.652,2189.3970000000004
4294.2800000000025,702.656,1678.201,442.498
382.463,32.266,2501.3079999999995,663.068
0.0,4.94,113.779,711.875
20.634,-0.344,0.005,98.54
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.344,382.39,16.747,28.089
51.682,3403.1130000000007,0.0,264.726
1.059,1055.875,82.378,4188.569
313.91,1190.262,221.647,3665.216
486.999,481.384,1239.396,4535.967000000001
1229.9969999999998,2385.598,81.406,5904.836000000001
1769.285,6125.751,249.18,1772.871
1860.687,7289.778,1483.654,5226.063
5118.93,7819.051000000001,6421.384,8099.951000000003
7100.393,993.527,3934.9810000000007,8999.95100000003
8099.9509999999955,5585.972000000002,4017.837,7717.007
7289.546999999998,3019.597,3808.75,4220.392
5794.555000000001,2285.0730000000003,3212.179,1738.4820000000002
1328.0449999999998,584.769,4594.539000000001,892.89
1281.7089999999998,1307.825,3764.227,1856.361
356.207,13.357,3808.014000000001,457.967
3187.585000000001,277.342,409.402,123.885
2342.534,22.949,126.014,167.98000000000002
691.84,-0.7180000000000002,0.218,3.225
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1,932.809,0.0,0.0
0.0,3281.889,355.062,1.382
142.62099999999998,4780.631000000002,594.6110000000001,1530.6770000000004
1233.592,5313.91,1137.068,709.952
1789.9,5904.787,1519.534,916.718
3649.18,6560.951000000005,1060.854,2651.4200000000005
3622.683,7289.951000000007,2885.191,4191.415999999999
5576.198,8099.951000000006,5087.360999999999,5912.837
6939.657999999999,8999.951000000114,7275.839000000003,6748.021000000003
9999.951000000015,9999.951000000032,9999.95100000002,9999.951000000065
8999.951000000056,2486.737,6283.364000000001,3598.1790000000005
8099.951000000031,4735.231,6525.118999999998,2998.362
6285.067000000001,3426.3630000000003,1731.366,4137.181
1619.351,1335.26,1914.402,5109.930000000001
619.745,189.986,821.08,4466.968999999998
719.568,51.648,340.44100000000003,3274.88
892.993,124.301,218.559,149.527
81.02,0.002,1211.8540000000005,27.25
172.778,-0.41,9.984,3.73
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
